,hora,temp_inst,umid_inst,pto_orvalho_inst,pressao,vento_rajada,radiacao,precipitacao,vento_vel,diff_temp,diff_umid,diff_dew,diff_pressure,diff_wind
1263,15,29.2,57,19.9,1011.9,9.0,2218.0,0.0,134,1.2999999999999972,7,1.8000000000000007,0.6000000000000227,5.6
1264,19,28.2,55,18.3,1010.2,8.5,1415.0,0.0,110,1.5,9,2.0,0.3000000000000682,4.7
1265,10,23.3,90,21.6,1012.4,4.1,193.3,0.8,175,0.6000000000000014,1,0.5999999999999979,0.2999999999999545,2.0999999999999996
1266,18,29.3,50,18.0,1010.1,10.0,1834.0,0.0,124,0.6000000000000014,9,2.400000000000002,0.6000000000000227,6.4
1267,21,25.7,73,20.4,1010.4,5.5,121.4,0.0,107,1.2999999999999972,8,0.7999999999999972,0.2999999999999545,3.7
1268,14,28.6,61,20.3,1012.5,8.5,2041.0,0.0,114,1.8999999999999986,13,2.099999999999998,0.6000000000000227,4.4
1269,1,23.4,90,21.7,1012.5,5.9,-1.27,0.4,138,0.3000000000000007,1,0.29999999999999716,0.2999999999999545,5.300000000000001
1270,12,26.2,76,21.5,1013.0,6.6,1119.0,0.0,162,1.8000000000000007,9,0.8000000000000007,0.10000000000002274,3.8999999999999995
1271,7,23.1,90,21.4,1011.6,3.8,-0.46,0.0,143,0.1999999999999993,1,0.20000000000000284,0.39999999999997726,2.0999999999999996
1272,9,22.9,86,20.4,1011.3,4.2,-0.33,0.0,167,0.40000000000000213,4,0.29999999999999716,0.2999999999999545,2.5
1273,3,23.4,86,20.9,1011.7,1.5,-2.67,0.0,181,0.3000000000000007,1,0.3000000000000007,0.39999999999997726,0.9
1274,2,23.5,85,20.9,1012.1,2.0,-3.26,0.0,172,0.3000000000000007,0,0.1999999999999993,0.20000000000004547,1.5
1275,6,23.2,88,21.1,1010.8,2.4,-3.53,0.0,143,0.3000000000000007,1,0.3000000000000007,0.1999999999999318,1.5999999999999999
1276,7,23.7,83,20.6,1010.7,3.3,-3.46,0.0,149,0.6000000000000014,6,0.8000000000000007,0.1999999999999318,2.0999999999999996
1277,8,23.3,82,20.1,1011.0,4.6,-3.53,0.0,163,0.3999999999999986,2,0.5,0.2999999999999545,3.3
1278,4,23.1,88,21.1,1011.2,1.4,-3.52,0.0,136,0.3999999999999986,2,0.3000000000000007,0.5,1.2
1279,10,24.3,79,20.4,1011.8,6.8,239.4,0.0,162,1.4000000000000021,7,0.5,0.599999999999909,4.3
1280,13,28.8,57,19.5,1012.5,8.5,1977.0,0.0,141,1.6000000000000014,8,1.6999999999999993,0.10000000000002274,5.0
1281,11,26.3,68,19.9,1012.4,8.1,978.8,0.0,153,2.1999999999999993,11,1.1000000000000014,0.7000000000000455,5.199999999999999
1282,12,27.5,62,19.6,1012.5,8.4,1398.0,0.0,158,1.5,7,1.1999999999999993,0.20000000000004547,4.9
1283,14,29.0,56,19.2,1012.1,8.1,1592.0,0.0,153,2.5,8,1.6999999999999993,0.5,5.3999999999999995
1284,15,30.1,53,19.4,1011.3,8.6,2377.0,0.0,104,1.8999999999999986,7,2.099999999999998,0.8000000000000682,5.6
1285,16,29.1,57,19.6,1010.3,7.2,1665.0,0.0,108,2.5,8,2.0,1.0,4.300000000000001
1286,17,30.4,52,19.4,1009.4,6.7,2072.0,0.0,89,1.8000000000000007,7,2.099999999999998,0.8999999999999773,3.4000000000000004
1287,18,29.8,52,18.9,1009.0,7.4,1797.0,0.0,97,0.7999999999999972,4,1.0,0.5,3.9000000000000004
1288,5,23.0,89,21.1,1010.9,2.0,-3.53,0.0,160,0.3000000000000007,1,0.3000000000000007,0.3000000000000682,1.7
1289,1,23.5,85,20.8,1012.0,1.4,-3.52,0.0,189,0.3000000000000007,1,0.3999999999999986,0.20000000000004547,0.8999999999999999
1290,0,23.5,84,20.5,1011.8,1.5,-3.54,0.0,176,0.7000000000000028,3,0.3000000000000007,0.599999999999909,1.0
1291,19,29.4,57,20.0,1008.9,7.7,1383.0,0.0,104,0.6999999999999993,5,1.1999999999999993,0.20000000000004547,5.2
1292,21,26.5,68,20.3,1009.2,5.1,127.9,0.0,104,1.5,8,1.1000000000000014,0.3000000000000682,2.8
1293,22,26.0,75,21.1,1009.9,5.3,-3.54,0.0,125,0.7000000000000028,7,0.8999999999999986,0.6999999999999318,4.5
1294,20,28.0,60,19.4,1009.0,6.4,788.0,0.0,106,1.3999999999999986,6,1.1999999999999993,0.3000000000000682,4.0
1295,23,25.5,77,21.0,1010.5,2.8,-3.54,0.0,121,0.6000000000000014,3,0.1999999999999993,0.6000000000000227,1.6999999999999997
1296,0,25.2,78,21.2,1011.2,3.0,-3.54,0.0,158,0.3000000000000007,3,0.3000000000000007,0.7000000000000455,2.0
1297,12,27.6,62,19.8,1012.4,9.7,1380.0,0.0,179,1.8000000000000007,8,0.6000000000000014,0.39999999999997726,5.199999999999999
1298,18,29.0,61,20.7,1009.2,7.9,1433.0,0.0,108,1.1999999999999993,4,1.0,0.20000000000004547,3.8000000000000007
1299,17,29.7,59,20.8,1009.1,7.1,1419.0,0.0,100,2.8000000000000007,11,1.9000000000000021,0.6000000000000227,3.3999999999999995
1300,2,23.8,86,21.3,1011.2,2.4,-3.54,0.0,226,0.5,2,0.5,0.10000000000002274,1.5
1301,22,26.4,77,22.0,1010.9,6.0,-3.38,0.0,124,0.5,4,0.3999999999999986,0.1999999999999318,4.1
1302,14,29.1,54,18.8,1011.4,10.1,2091.0,0.0,162,1.8000000000000007,6,1.7000000000000028,0.8000000000000682,5.5
1303,16,31.6,51,20.3,1009.6,10.3,1672.0,0.0,132,1.8000000000000007,6,2.400000000000002,0.6999999999999318,7.000000000000001
1304,21,26.8,73,21.6,1010.7,8.3,91.09,0.0,109,0.8999999999999986,8,1.1000000000000014,0.7000000000000455,5.200000000000001
1305,15,31.0,50,19.3,1010.3,10.1,2418.0,0.0,158,2.3999999999999986,8,1.5,1.1000000000000227,6.1
1306,9,23.4,81,20.0,1011.0,5.7,0.402,0.0,166,0.5,2,0.20000000000000284,0.39999999999997726,3.3000000000000003
1307,6,24.4,80,20.7,1010.1,5.9,-3.52,0.0,171,0.5,5,0.6999999999999993,0.20000000000004547,3.7
1308,7,24.2,79,20.3,1010.4,6.5,-3.35,0.0,162,0.29999999999999716,1,0.5,0.2999999999999545,4.1
1309,3,23.7,86,21.2,1010.8,1.9,-3.54,0.0,202,0.5,2,0.40000000000000213,0.40000000000009095,0.8999999999999999
1310,8,23.9,79,20.0,1010.7,7.1,-3.01,0.0,169,0.3000000000000007,1,0.1999999999999993,0.3000000000000682,4.3
1311,5,24.0,85,21.4,1010.1,5.4,-3.31,0.0,170,0.5,2,0.3000000000000007,0.1999999999999318,3.0000000000000004
1312,4,23.6,86,21.2,1010.3,3.1,-3.32,0.0,181,0.3000000000000007,1,0.1999999999999993,0.5,1.7000000000000002
1313,10,24.2,78,20.2,1011.7,6.5,198.9,0.0,167,0.9000000000000021,3,0.3000000000000007,0.7000000000000455,3.7
1314,1,24.0,85,21.2,1011.1,2.6,-3.54,0.0,192,1.1999999999999993,7,0.1999999999999993,0.20000000000004547,2.1
1315,23,26.1,77,21.8,1011.6,5.6,-3.54,0.0,113,0.29999999999999716,2,0.3000000000000007,0.7000000000000455,3.5999999999999996
1316,20,27.7,66,20.6,1010.0,8.3,771.3,0.0,107,1.3000000000000007,4,0.5999999999999979,0.5,4.700000000000001
1317,11,26.1,69,19.9,1012.1,9.0,895.4,0.0,173,2.1000000000000014,10,0.7000000000000028,0.39999999999997726,5.3
1318,13,28.6,57,19.2,1012.1,10.9,1821.0,0.0,166,1.2000000000000028,6,1.3000000000000007,0.2999999999999545,6.2
1319,19,28.7,62,20.8,1009.5,9.3,1156.0,0.0,112,1.0999999999999979,4,1.0,0.2999999999999545,5.500000000000001
1320,21,26.8,74,21.7,1011.7,7.7,110.7,0.0,101,1.1000000000000014,8,0.8999999999999986,0.5,4.800000000000001
1321,22,26.9,73,21.6,1012.1,7.4,-3.29,0.0,100,0.29999999999999716,2,0.29999999999999716,0.39999999999997726,4.0
1322,23,26.8,76,22.2,1012.6,9.3,-2.58,0.0,106,0.3000000000000007,4,0.8000000000000007,0.5,6.500000000000001
1323,11,25.5,69,19.3,1013.6,7.6,961.3,0.0,166,2.0,8,0.8000000000000007,0.6000000000000227,3.5999999999999996
1324,0,26.1,77,21.9,1011.9,6.3,-3.54,0.0,112,0.3000000000000007,1,0.1999999999999993,0.2999999999999545,4.199999999999999
1325,5,24.0,85,21.4,1011.0,4.3,-3.54,0.0,189,1.6000000000000014,9,0.5999999999999979,0.39999999999997726,3.0
1326,2,26.3,77,21.8,1012.1,7.1,-3.54,0.0,118,0.5,3,0.29999999999999716,0.1999999999999318,4.699999999999999
1327,6,23.4,83,20.3,1011.1,3.3,-3.54,0.0,185,0.7000000000000028,3,1.0999999999999979,0.20000000000004547,1.7999999999999998
1328,4,25.6,76,21.0,1011.2,5.2,-3.54,0.0,135,0.5,2,0.8000000000000007,0.599999999999909,3.6
1329,7,22.8,84,19.9,1011.7,4.5,-3.54,0.0,172,0.6999999999999993,2,0.5,0.6000000000000227,2.8
1330,8,22.9,80,19.3,1012.1,4.1,-3.54,0.0,164,0.3000000000000007,4,0.5999999999999979,0.5,2.0999999999999996
1331,9,22.0,83,19.0,1012.8,4.0,-1.28,0.0,171,1.0,3,0.40000000000000213,0.6999999999999318,2.3
1332,1,26.5,75,21.8,1012.2,5.5,-3.33,0.0,111,0.5,3,0.1999999999999993,0.3000000000000682,3.2
1333,10,23.5,76,19.1,1013.0,6.3,226.2,0.0,165,1.6000000000000014,7,0.1999999999999993,0.39999999999997726,3.6999999999999997
1334,13,29.1,54,18.7,1013.3,10.3,1838.0,0.0,154,2.0,8,1.3000000000000007,0.6000000000000227,6.4
1335,12,27.3,61,19.0,1013.8,8.5,1353.0,0.0,153,2.0,9,0.8000000000000007,0.2999999999999545,4.3
1336,15,29.3,54,18.9,1012.1,9.8,1413.0,0.0,126,1.8999999999999986,6,1.3000000000000007,0.6000000000000227,6.6000000000000005
1337,16,30.2,56,20.4,1011.4,8.9,2022.0,0.0,109,2.1999999999999993,12,2.8000000000000007,0.7000000000000455,4.6000000000000005
1338,14,29.3,53,18.6,1012.7,10.7,1827.0,0.0,154,1.5,4,1.4000000000000021,0.599999999999909,6.799999999999999
1339,18,29.3,56,19.6,1010.6,9.0,1792.0,0.0,100,1.5999999999999979,8,1.6000000000000014,0.20000000000004547,4.0
1340,17,30.9,51,19.6,1010.6,9.4,2108.0,0.0,105,1.1999999999999993,6,1.1999999999999993,0.7999999999999545,5.300000000000001
1341,19,29.0,60,20.4,1010.9,9.0,1355.0,0.0,103,0.8999999999999986,6,1.2000000000000028,0.39999999999997726,4.8
1342,20,27.8,66,20.8,1011.2,9.0,692.1,0.0,99,1.3999999999999986,7,0.8999999999999986,0.3000000000000682,5.7
1343,3,26.0,77,21.7,1011.8,6.7,-3.54,0.0,128,0.5,1,0.29999999999999716,0.3000000000000682,4.7
1344,21,26.7,72,21.1,1011.6,8.8,115.0,0.0,110,1.4000000000000021,9,0.8000000000000007,0.5,5.800000000000001
1345,15,29.0,58,19.8,1013.2,9.9,1579.0,0.0,135,1.3999999999999986,5,1.5,0.7999999999999545,6.7
1346,14,28.2,58,19.3,1014.0,9.8,1253.0,0.0,130,1.2000000000000028,5,0.8999999999999986,0.5,6.200000000000001
1347,11,25.8,69,19.8,1014.8,6.1,585.4,0.0,166,1.8000000000000007,10,0.6999999999999993,0.599999999999909,3.3999999999999995
1348,20,28.1,63,20.4,1011.2,8.4,884.6,0.0,101,0.5,4,0.7999999999999972,0.39999999999997726,4.800000000000001
1349,7,25.0,77,20.7,1012.6,5.6,-3.54,0.0,152,0.6999999999999993,3,0.3999999999999986,0.10000000000002274,4.3
1350,2,26.8,76,22.1,1013.8,7.0,-2.42,0.0,108,0.29999999999999716,2,0.3000000000000007,0.1999999999999318,4.4
1351,13,27.5,60,19.2,1014.5,9.8,1433.0,0.0,157,1.5999999999999979,6,1.1999999999999993,0.39999999999997726,5.9
1352,19,28.5,60,20.1,1011.0,9.9,1281.0,0.0,116,1.3000000000000007,7,1.3999999999999986,0.20000000000004547,6.4
1353,8,23.9,83,20.8,1012.9,4.7,-3.54,0.0,183,1.1000000000000014,6,0.1999999999999993,0.2999999999999545,3.3000000000000003
1354,12,27.6,62,19.6,1014.9,7.7,1314.0,0.0,156,2.099999999999998,11,0.8999999999999986,0.10000000000002274,4.800000000000001
1355,4,26.6,74,21.6,1012.9,8.0,-2.24,0.0,120,0.3000000000000007,2,0.3999999999999986,0.39999999999997726,5.1
1356,22,26.4,74,21.3,1011.9,8.4,-3.54,0.0,113,0.3000000000000007,2,0.3000000000000007,0.39999999999997726,5.4
1357,10,24.3,79,20.3,1014.2,5.4,166.8,0.0,157,0.6999999999999993,3,0.3999999999999986,0.8000000000000682,3.3000000000000003
1358,23,26.1,78,22.0,1012.5,8.4,-3.54,0.0,115,0.29999999999999716,4,0.6999999999999993,0.6000000000000227,5.6000000000000005
1359,5,26.4,72,20.9,1012.7,7.7,-2.57,0.0,125,0.3000000000000007,2,0.7000000000000028,0.1999999999999318,4.7
1360,1,26.9,74,21.8,1013.9,7.0,-2.68,0.0,106,0.1999999999999993,2,0.5,0.6000000000000227,3.8
1361,17,30.0,54,19.7,1011.3,10.8,1825.0,0.0,103,1.9000000000000021,6,1.6000000000000014,0.8000000000000682,5.800000000000001
1362,3,26.8,75,21.9,1013.3,6.4,-1.86,0.0,109,0.10000000000000142,2,0.20000000000000284,0.5,3.4000000000000004
1363,9,23.9,80,20.3,1013.4,4.5,-1.3,0.0,159,0.3999999999999986,5,0.6999999999999993,0.5,2.5
1364,16,30.1,53,19.5,1012.1,8.8,1742.0,0.0,118,1.8000000000000007,7,1.3000000000000007,1.2000000000000455,4.700000000000001
1365,18,29.6,55,19.6,1011.1,10.8,1680.0,0.0,100,1.0999999999999979,6,0.8999999999999986,0.2999999999999545,6.000000000000001
1366,6,25.7,75,20.9,1012.5,9.2,-3.26,0.0,139,0.6999999999999993,4,0.29999999999999716,0.20000000000004547,6.999999999999999
1367,0,26.9,75,22.1,1013.3,7.7,-2.44,0.0,106,0.09999999999999787,1,0.1999999999999993,0.6999999999999318,5.2
1368,9,23.9,85,21.3,1012.2,4.3,1.22,0.0,174,0.20000000000000284,1,0.1999999999999993,0.40000000000009095,2.3
1369,1,26.1,76,21.5,1013.4,6.6,-3.22,0.0,119,0.1999999999999993,2,0.3999999999999986,0.1999999999999318,4.699999999999999
1370,2,26.4,76,21.9,1013.2,6.5,-2.4,0.0,119,0.29999999999999716,2,0.6000000000000014,0.1999999999999318,3.7
1371,3,24.1,82,20.8,1013.1,10.1,-0.63,0.0,136,2.299999999999997,7,1.2999999999999972,0.1999999999999318,7.1
1372,13,28.7,61,20.4,1013.0,9.3,1781.0,0.0,159,2.3000000000000007,8,1.2000000000000028,0.39999999999997726,5.6000000000000005
1373,4,24.0,86,21.6,1012.2,7.4,-3.31,0.2,164,0.40000000000000213,4,0.8000000000000007,0.8999999999999773,6.2
1374,5,23.8,87,21.4,1011.7,2.8,-1.74,0.0,190,0.3000000000000007,1,0.3000000000000007,0.5,1.7999999999999998
1375,6,23.9,87,21.6,1011.4,2.4,-2.29,0.0,190,0.3000000000000007,0,0.20000000000000284,0.3000000000000682,1.5
1376,7,24.0,87,21.8,1011.4,2.7,-3.03,0.0,174,0.1999999999999993,1,0.1999999999999993,0.20000000000004547,1.3000000000000003
1377,12,27.5,65,20.4,1013.4,8.9,1366.0,0.0,149,1.7000000000000028,8,1.0,0.39999999999997726,5.1000000000000005
1378,10,24.4,82,21.0,1012.5,5.2,149.2,0.0,171,0.5,3,0.5,0.2999999999999545,3.0
1379,8,24.0,86,21.5,1011.8,3.6,-2.75,0.0,174,0.20000000000000284,1,0.3000000000000007,0.39999999999997726,2.1
1380,11,26.0,73,20.7,1013.1,6.5,793.8,0.0,148,2.1000000000000014,11,0.8000000000000007,0.6000000000000227,3.8
1381,14,28.8,60,20.3,1012.5,8.2,1294.0,0.0,147,1.8999999999999986,7,1.4000000000000021,0.5,5.199999999999999
1382,15,28.9,60,20.4,1011.8,8.3,1359.0,0.0,120,2.1000000000000014,9,1.5,0.7000000000000455,5.200000000000001
1383,16,30.0,59,21.1,1010.7,8.5,2191.0,0.0,110,2.1999999999999993,6,1.2000000000000028,1.099999999999909,4.5
1384,17,30.1,60,21.5,1009.9,8.5,2029.0,0.0,110,1.1999999999999993,5,1.0999999999999979,0.8000000000000682,4.9
1385,18,29.5,60,20.9,1009.3,8.6,1685.0,0.0,102,1.6999999999999993,5,1.1999999999999993,0.6000000000000227,4.5
1386,19,28.7,62,20.7,1009.3,8.5,1399.0,0.0,104,1.2999999999999972,4,1.0,0.1999999999999318,4.6
1387,20,27.6,69,21.3,1009.6,8.3,806.6,0.0,101,1.2999999999999972,8,0.8999999999999986,0.40000000000009095,4.9
1388,21,26.6,75,21.7,1009.9,7.5,137.8,0.0,104,1.1999999999999993,6,0.5999999999999979,0.39999999999997726,4.5
1389,22,26.2,77,21.8,1010.4,6.5,-3.53,0.0,104,0.5,3,0.1999999999999993,0.5,4.2
1390,23,26.1,77,21.8,1011.1,5.8,-3.54,0.0,100,0.1999999999999993,1,0.29999999999999716,0.7000000000000455,3.5999999999999996
1391,0,26.1,76,21.5,1013.2,7.1,-3.14,0.0,117,0.1999999999999993,5,0.8000000000000007,0.7000000000000455,4.6
1392,18,29.4,54,19.2,1008.7,7.4,1852.0,0.0,89,1.4000000000000021,5,1.4000000000000021,0.39999999999997726,3.5000000000000004
1393,10,24.1,74,19.1,1012.2,7.0,260.9,0.0,158,1.2000000000000028,5,0.1999999999999993,0.5,4.0
1394,12,27.7,54,17.4,1013.0,9.5,1497.0,0.0,154,2.1999999999999993,13,1.6999999999999993,0.10000000000002274,6.1
1395,11,25.5,66,18.6,1012.9,8.6,980.1,0.0,160,1.5,8,1.1999999999999993,0.6999999999999318,4.699999999999999
1396,4,25.9,74,20.9,1011.2,6.8,-3.53,0.0,140,0.3000000000000007,4,0.9000000000000021,0.39999999999997726,4.699999999999999
1397,5,25.2,76,20.6,1010.9,6.1,-3.51,0.0,141,0.6999999999999993,3,0.29999999999999716,0.3000000000000682,4.3
1398,3,26.0,77,21.8,1011.6,5.9,-3.53,0.0,111,0.3000000000000007,1,0.29999999999999716,0.5,3.5000000000000004
1399,0,26.1,78,21.9,1011.8,5.1,-3.54,0.0,103,0.40000000000000213,1,0.3000000000000007,0.6999999999999318,3.0999999999999996
1400,6,24.3,80,20.6,1010.8,5.2,-3.52,0.0,176,0.8999999999999986,4,0.1999999999999993,0.1999999999999318,3.6
1401,2,25.9,78,21.8,1012.1,4.8,-3.54,0.0,117,0.3999999999999986,2,0.3000000000000007,0.1999999999999318,3.0999999999999996
1402,1,26.0,77,21.6,1012.1,5.5,-3.41,0.0,110,0.3000000000000007,2,0.29999999999999716,0.39999999999997726,3.6
1403,13,29.0,49,17.1,1012.7,9.8,1836.0,0.0,145,1.3999999999999986,7,1.1000000000000014,0.2999999999999545,5.700000000000001
1404,14,30.0,46,17.0,1012.1,9.3,2288.0,0.0,151,1.5999999999999979,5,1.1999999999999993,0.6000000000000227,5.6000000000000005
1405,9,23.0,79,19.1,1011.7,6.3,0.154,0.0,165,0.5,3,0.8999999999999986,0.5,3.9
1406,15,31.7,42,17.3,1011.2,8.7,2430.0,0.0,168,1.8000000000000007,5,1.1999999999999993,0.8999999999999773,5.6
1407,16,30.4,49,18.6,1009.9,7.4,2376.0,0.0,92,1.5,9,2.400000000000002,1.3000000000000682,3.2
1408,17,30.3,53,19.8,1009.1,7.4,2169.0,0.0,85,1.3999999999999986,5,2.1000000000000014,0.7999999999999545,4.2
1409,7,23.5,84,20.7,1010.9,3.4,-3.54,0.0,176,0.9000000000000021,5,0.3000000000000007,0.1999999999999318,1.5999999999999999
1410,19,28.8,58,19.8,1008.6,7.4,1420.0,0.0,100,1.0,5,1.0,0.3000000000000682,4.300000000000001
1411,20,27.9,61,19.6,1008.9,6.7,818.4,0.0,101,1.2000000000000028,5,0.8999999999999986,0.2999999999999545,3.7
1412,8,23.3,82,20.0,1011.2,4.3,-3.54,0.0,171,0.1999999999999993,2,0.6999999999999993,0.3000000000000682,1.9
1413,21,26.5,71,20.7,1009.7,6.7,138.3,0.0,104,1.4000000000000021,10,1.0999999999999979,0.8000000000000682,3.8000000000000003
1414,22,26.0,74,21.1,1010.1,6.1,-3.54,0.0,106,0.6000000000000014,4,0.5,0.39999999999997726,3.9999999999999996
1415,23,25.8,78,21.6,1010.8,6.1,-3.54,0.0,110,0.40000000000000213,4,0.5999999999999979,0.6999999999999318,4.199999999999999
1416,12,27.0,61,18.8,1013.4,8.4,1567.0,0.0,146,1.8000000000000007,8,0.8000000000000007,0.20000000000004547,4.6000000000000005
1417,15,29.7,51,18.6,1011.9,8.0,2267.0,0.0,111,1.3000000000000007,7,2.1999999999999993,1.0,3.9000000000000004
1418,16,29.4,51,18.1,1011.0,9.2,2269.0,0.0,112,1.4000000000000021,5,1.5999999999999979,0.8999999999999773,5.199999999999999
1419,17,29.4,50,18.0,1010.2,9.7,2151.0,0.0,113,0.6999999999999993,4,1.2000000000000028,0.7999999999999545,5.499999999999999
1420,23,25.7,77,21.4,1011.6,4.6,-3.54,0.0,109,0.3000000000000007,2,0.5,0.8000000000000682,2.8
1421,19,28.3,60,19.9,1009.3,8.5,1340.0,0.0,101,0.8999999999999986,6,1.0,0.2999999999999545,5.1
1422,9,23.3,83,20.2,1011.6,6.1,0.268,0.0,156,0.3999999999999986,2,0.8000000000000007,0.3000000000000682,3.8
1423,22,25.8,75,20.9,1010.8,5.2,-3.54,0.0,106,0.5,4,0.3999999999999986,0.39999999999997726,3.2
1424,18,28.8,57,19.6,1009.4,8.9,1720.0,0.0,98,1.1000000000000014,7,1.5,0.8000000000000682,5.300000000000001
1425,11,25.4,69,19.3,1013.3,9.4,990.1,0.0,149,1.6999999999999993,8,0.6000000000000014,0.8999999999999773,5.9
1426,7,24.2,84,21.4,1011.0,4.4,-3.54,0.0,139,0.6000000000000014,1,0.3999999999999986,0.3000000000000682,2.9000000000000004
1427,13,28.6,53,18.0,1013.5,8.0,1713.0,0.0,159,1.8000000000000007,9,1.7000000000000028,0.3000000000000682,4.2
1428,2,26.3,81,22.7,1012.1,4.8,-2.54,0.0,116,0.3000000000000007,1,0.1999999999999993,0.10000000000002274,2.9
1429,10,24.0,76,19.4,1012.4,7.7,265.4,0.0,149,0.8000000000000007,8,0.8000000000000007,0.7999999999999545,4.9
1430,0,25.9,80,22.2,1011.5,4.7,-3.33,0.0,105,0.3999999999999986,2,0.5999999999999979,0.7000000000000455,3.4000000000000004
1431,8,23.7,85,21.0,1011.4,5.5,-3.53,0.0,158,0.5,1,0.3999999999999986,0.39999999999997726,3.6
1432,6,24.8,83,21.7,1010.9,4.3,-3.5,0.0,136,0.8000000000000007,3,0.1999999999999993,0.20000000000004547,2.6999999999999997
1433,1,26.0,82,22.6,1012.0,5.3,-3.49,0.0,114,0.3000000000000007,2,0.40000000000000213,0.5,3.9
1434,5,25.6,80,21.8,1011.1,4.7,-2.5,0.0,145,0.5,2,0.3000000000000007,0.2999999999999545,3.3000000000000003
1435,3,26.3,80,22.5,1011.8,5.3,-2.81,0.0,116,0.1999999999999993,1,0.3000000000000007,0.40000000000009095,3.3
1436,14,29.6,47,17.1,1012.9,8.4,2295.0,0.0,143,1.3000000000000007,7,1.5999999999999979,0.7000000000000455,4.5
1437,21,26.1,72,20.6,1010.4,5.9,106.7,0.0,107,1.3999999999999986,9,0.7000000000000028,0.5,3.2
1438,20,27.5,63,19.9,1009.9,6.7,671.3,0.0,99,1.1999999999999993,6,1.1000000000000014,0.6000000000000227,4.0
1439,4,26.1,79,22.1,1011.3,5.3,-2.72,0.0,139,0.3999999999999986,1,0.3999999999999986,0.5,3.5999999999999996
1440,11,26.6,72,21.1,1013.3,8.7,902.8,0.0,159,1.6999999999999993,9,0.5999999999999979,0.39999999999997726,5.499999999999999
1441,23,26.3,72,20.8,1011.6,7.2,-3.54,0.0,96,0.3000000000000007,2,0.3999999999999986,0.8999999999999773,4.5
1442,17,29.8,58,20.7,1009.7,9.9,2092.0,0.0,110,1.1999999999999993,6,1.0,1.2999999999999545,5.4
1443,16,29.3,61,21.0,1010.9,9.9,2031.0,0.0,106,1.8000000000000007,7,1.6999999999999993,1.0,5.800000000000001
1444,15,30.8,56,21.0,1011.9,7.9,2115.0,0.0,129,2.0,8,1.5,1.0,4.9
1445,0,25.4,77,21.1,1012.2,4.1,-3.54,0.0,113,0.3000000000000007,1,0.3999999999999986,0.6000000000000227,2.6999999999999997
1446,14,30.5,57,21.1,1012.8,8.0,1801.0,0.0,166,2.6000000000000014,8,1.2999999999999972,0.900000000000091,4.3
1447,3,26.0,76,21.4,1012.2,7.3,-3.31,0.0,108,0.3000000000000007,1,0.09999999999999787,0.39999999999997726,5.1
1448,13,27.9,65,20.7,1013.6,8.5,1257.0,0.0,164,1.3999999999999986,7,1.3000000000000007,0.1999999999999318,5.0
1449,12,27.7,68,21.3,1013.8,8.4,1267.0,0.0,154,1.3999999999999986,6,1.1000000000000014,0.599999999999909,4.7
1450,1,25.4,78,21.3,1012.6,4.1,-3.54,0.0,109,0.3000000000000007,1,0.3000000000000007,0.39999999999997726,2.5999999999999996
1451,4,26.0,77,21.6,1011.6,6.2,-3.09,0.0,106,0.20000000000000284,1,0.20000000000000284,0.6000000000000227,3.8000000000000003
1452,9,24.3,85,21.6,1012.1,4.4,0.841,0.0,168,0.5,3,0.40000000000000213,0.3000000000000682,2.4000000000000004
1453,5,25.6,78,21.6,1011.2,7.2,-3.09,0.0,113,0.5,2,0.10000000000000142,0.39999999999997726,4.7
1454,6,25.5,79,21.6,1011.2,6.1,-3.51,0.0,119,0.1999999999999993,1,0.1999999999999993,0.09999999999990905,3.8
1455,7,25.6,79,21.6,1011.4,5.8,-3.29,0.0,133,0.1999999999999993,1,0.20000000000000284,0.39999999999997726,3.5999999999999996
1456,8,24.5,82,21.3,1011.8,4.9,-2.94,0.0,163,1.1000000000000014,3,0.3999999999999986,0.39999999999997726,3.4000000000000004
1457,10,25.0,81,21.5,1012.9,6.4,191.6,0.0,166,0.6999999999999993,4,0.40000000000000213,0.7999999999999545,3.5000000000000004
1458,22,26.4,72,20.9,1010.7,7.4,-3.52,0.0,92,0.1999999999999993,1,0.10000000000000142,0.6000000000000227,4.800000000000001
1459,21,26.4,72,20.9,1010.2,9.1,125.9,0.0,99,1.0,6,0.3999999999999986,0.40000000000009095,5.5
1460,20,27.4,67,20.8,1009.8,9.2,820.0,0.0,106,1.1000000000000014,7,1.1000000000000014,0.5,4.999999999999999
1461,19,28.4,61,20.1,1009.3,10.3,1396.0,0.0,116,1.3999999999999986,6,1.5,0.1999999999999318,6.1000000000000005
1462,18,29.4,60,21.0,1009.3,9.9,1652.0,0.0,97,0.8999999999999986,3,1.0999999999999979,0.40000000000009095,4.800000000000001
1463,2,25.7,77,21.4,1012.6,6.1,-3.54,0.0,105,0.3999999999999986,2,0.3000000000000007,0.0,4.1
1464,0,26.1,74,21.0,1011.9,7.6,-3.54,0.0,92,0.29999999999999716,3,0.40000000000000213,0.5,4.199999999999999
1465,1,25.7,76,21.1,1012.1,7.5,-3.54,0.0,113,0.5,3,0.3999999999999986,0.3000000000000682,5.3
1466,2,25.4,77,21.2,1012.0,6.1,-3.54,0.0,113,0.3999999999999986,2,0.1999999999999993,0.20000000000004547,4.3999999999999995
1467,3,25.4,79,21.4,1011.5,4.8,-3.54,0.0,121,0.40000000000000213,3,0.29999999999999716,0.5,3.4
